ts_code,industry_name,trade_date,stage,action,radar_score,trend_score,startup_score,breadth_score,finance_score,overheat_score,weakening_score,ret_20,ret_60,ret_120,rs_20,rs_60,rs_120,rank_improve_20,amount_share,amount_share_ratio,pe,pb,pe_temp,pb_temp,member_count,breadth_coverage,above_20_ratio,above_60_ratio,above_120_ratio,new_high_60_ratio,positive_ret_20_ratio,positive_ret_60_ratio,median_member_ret_20,median_member_ret_60,leader_gap_60,financial_member_count,financial_coverage,sales_positive_ratio,profit_positive_ratio,profit_improve_ratio,cashflow_positive_ratio,median_q_sales_yoy,median_q_netprofit_yoy,status_note,breadth_note,finance_note,confirm_note,refute_note
801072.SI,通用设备,2026-05-21,高位拥挤,持有但不追,65.52445525873054,91.61290322580645,61.650664911125745,44.75102040816327,52.54244482173175,81.1473374295955,3.3870967741935494,0.07023471818257976,0.06212389380530969,0.3233242166456509,0.055206289303374234,0.048503430758095156,0.22144902019074175,0.15322580645161288,0.03651323685591523,1.0194697487219897,73.53,4.4,0.9920634920634921,0.9920634920634921,252,0.9722222222222222,0.43673469387755104,0.5306122448979592,0.5346938775510204,0.02857142857142857,0.5102040816326531,0.4326530612244898,0.0032522968289780962,-0.03960279311237519,0.4388716810694548,252,0.9841269841269841,0.6935483870967742,0.46774193548387094,0.5587044534412956,0.36693548387096775,8.039200000000001,-4.15085,20/60/120日趋势同向；短期热度偏高,龙头领先过大,财务景气中性,盘面先动，确认不足,龙头独舞风险；短期热度高
801102.SI,通信设备,2026-05-21,高位拥挤,持有但不追,64.71635711958294,98.08064516129033,52.606744868035186,47.227272727272734,55.95454545454545,92.09011776753712,2.822580645161292,0.07469208505093294,0.4437666221538945,0.8457718758686237,0.05966365617172742,0.43014615910667997,0.7438966794137145,0.0,0.05786990041727849,1.070450495771556,74.46,10.42,0.9735449735449735,0.9867724867724867,99,0.8888888888888888,0.29545454545454547,0.6363636363636364,0.6136363636363636,0.0,0.42045454545454547,0.5340909090909091,-0.015089329315861266,0.024302168845647065,0.6758148906205619,99,0.8888888888888888,0.7386363636363636,0.6022727272727273,0.5568181818181818,0.2840909090909091,15.81725,11.336300000000001,20/60/120日趋势同向；短期热度偏高,龙头领先过大,利润正增长覆盖高；现金流质量待验,宽度开始跟；利润覆盖改善,龙头独舞风险；短期热度高
801111.SI,白色家电,2026-05-21,趋势确认,继续跟踪核心,64.44114968424645,71.66935483870967,68.72460829493087,43.599999999999994,53.400000000000006,54.91971752858849,5.927419354838708,0.026173710211581325,-0.01840041720101704,-0.017974591712693,0.0111452813323758,-0.032020880248231576,-0.11984978816760217,0.23387096774193544,0.0016433956136809186,1.012049481326176,11.21,2.03,0.5423280423280423,0.03835978835978836,13,0.7692307692307693,0.4,0.6,0.3,0.0,0.7,0.4,0.02558976876855812,-0.04932100125285005,0.07169495791146199,13,0.7692307692307693,0.4,0.3,0.8,0.7,-3.68505,-12.304549999999999,60日相对排名改善快；20/60/120日趋势同向,宽度中性,利润覆盖偏弱；利润同比改善扩散,盘面排名抬升,暂无显著反证
801972.SI,环保设备Ⅱ,2026-05-21,高位拥挤,持有但不追,63.4081046253627,93.90322580645162,55.82304147465438,51.857142857142854,43.785714285714285,90.30073391363715,4.798387096774193,0.038184816904101915,0.19887657507211176,0.3440523590452418,0.02315638802489639,0.18525611202489722,0.24217716259033262,-0.024193548387096753,0.0031199200824636518,1.253711522391691,48.1,2.82,0.9484126984126984,0.9854497354497355,29,0.9655172413793104,0.4642857142857143,0.6071428571428571,0.6428571428571429,0.03571428571428571,0.5714285714285714,0.5357142857142857,0.014129057967920633,0.015330216522557172,0.7752027603045374,29,0.9655172413793104,0.5,0.42857142857142855,0.5357142857142857,0.25,0.71855,-13.99765,成交关注度升温；20/60/120日趋势同向；短期热度偏高,龙头领先过大,现金流质量待验,宽度开始跟,龙头独舞风险；财务景气偏弱；短期热度高
801051.SI,金属新材料,2026-05-21,高位拥挤,持有但不追,62.721751167133526,80.0725806451613,69.22433179723502,32.34285714285714,66.85882352941177,78.7447516641065,15.64516129032258,0.03504537275796249,-0.01632170178665182,0.14045406409824546,0.020016943878756965,-0.029942164833866358,0.03857886764333629,0.30645161290322587,0.004594832757176543,1.0176919083894718,72.34,4.37,0.9761904761904762,0.9444444444444444,35,1.0,0.34285714285714286,0.4,0.37142857142857144,0.0,0.34285714285714286,0.3142857142857143,-0.01924448058535594,-0.11311168336411254,0.4532074155166755,35,1.0,0.9142857142857143,0.7142857142857143,0.6176470588235294,0.37142857142857144,21.6204,21.5404,60日相对排名改善快；20/60/120日趋势同向；短期热度偏高,龙头领先过大,利润正增长覆盖高；利润同比改善扩散,财务景气支持；盘面排名抬升,宽度未跟上；龙头独舞风险；短期热度高
801712.SI,玻璃玻纤,2026-05-21,高位拥挤,持有但不追,62.19763888888889,97.48387096774194,53.58629032258065,42.125,45.0,94.20378904249873,1.1290322580645151,0.16033295144008197,0.2426651949704195,0.9101619076053193,0.14530452256087645,0.22904473192320496,0.8082867111504102,-0.048387096774193505,0.007517577659546932,1.1063018464040415,58.93,3.61,0.9920634920634921,0.9920634920634921,16,1.0,0.4375,0.5,0.5625,0.0,0.4375,0.375,-0.013605442176870763,-0.045823731208371465,0.5552265832582823,16,1.0,0.5,0.375,0.5,0.4375,1.07655,-24.022599999999997,20/60/120日趋势同向；短期热度偏高,龙头领先过大,财务景气中性,盘面先动，确认不足,龙头独舞风险；短期热度高
801039.SI,非金属材料Ⅱ,2026-05-21,高位拥挤,持有但不追,61.612897252090804,96.40322580645162,51.42795698924731,36.333333333333336,52.5,91.98544973544973,1.411290322580644,0.13263954234138065,0.282504982825156,0.5103251098681583,0.11761111346217512,0.2688845197779415,0.4084499134132491,-0.016129032258064502,0.0019448097547991523,1.0589967164121767,59.15,4.85,0.9907407407407407,0.9193121693121693,13,0.9230769230769231,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,-0.06942781212898963,-0.1481267904919099,0.9064204917547688,13,0.9230769230769231,0.5,0.4166666666666667,0.5,0.75,-2.74945,-20.7808,20/60/120日趋势同向；短期热度偏高,龙头领先过大,财务景气中性,盘面先动，确认不足,宽度未跟上；龙头独舞风险；短期热度高
801223.SI,通信服务,2026-05-21,高位拥挤,持有但不追,60.77488830464637,75.72043010752688,66.47106227106228,41.641025641025635,50.51282051282051,79.43780935313194,7.620967741935485,0.011848062204356857,0.02160848105209645,0.048913638238587076,-0.003180366674848667,0.007988018004881914,-0.05296155821632209,0.30645161290322587,0.010970075157380806,1.0061605745007403,30.41,2.01,0.8544973544973545,0.8981481481481481,43,0.9069767441860465,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.0,0.48717948717948717,0.358974358974359,0.0,-0.05991735537190079,0.3290051193485489,43,0.9069767441860465,0.5384615384615384,0.4358974358974359,0.6666666666666666,0.358974358974359,1.0305,-16.7946,60日相对排名改善快；短期热度偏高；短线弱于中期趋势,龙头领先过大,利润同比改善扩散,盘面排名抬升,龙头独舞风险；短期热度高
801093.SI,汽车零部件,2026-05-21,潜伏观察,观察验证,60.702322113527536,79.04032258064515,64.72641280620907,34.32330827067669,51.99122807017544,71.73990868748933,13.951612903225808,0.04274974433515988,-0.021064327214647682,0.12009640705875246,0.027721315455954354,-0.03468479026186222,0.018221210603843296,0.2096774193548387,0.031698784902474304,1.0356203519340559,30.09,2.8,0.8716931216931217,0.9126984126984127,269,0.9888475836431226,0.38345864661654133,0.4398496240601504,0.3533834586466165,0.022556390977443608,0.4473684210526316,0.2593984962406015,-0.02090724197093896,-0.10340775558166859,0.2533899429703399,269,0.9888475836431226,0.6278195488721805,0.45864661654135336,0.4166666666666667,0.6165413533834586,5.0445,-6.3088,60日相对排名改善快；20/60/120日趋势同向,宽度中性,财务景气中性,盘面排名抬升,宽度未跟上
801112.SI,黑色家电,2026-05-21,潜伏观察,观察验证,59.846380952380954,64.85752688172043,59.79188940092166,47.6,57.400000000000006,70.08160522273425,0.0,0.0031345805724802833,-0.03438684789986923,0.029222841815486733,-0.011893848306725241,-0.04800731094708377,-0.07265235463942243,0.1935483870967742,0.0016521379385821054,1.0166927946962094,36.57,2.61,0.8716931216931217,0.783068783068783,10,1.0,0.3,0.6,0.5,0.0,0.7,0.5,0.030787712589312677,-0.00449654063162197,0.3431612113812252,10,1.0,0.8,0.4,0.7,0.4,7.9958,-25.972450000000002,60日相对排名改善快,龙头领先过大,利润同比改善扩散,宽度开始跟；盘面排名抬升,龙头独舞风险
801161.SI,电力,2026-05-21,趋势确认,继续跟踪核心,58.90793304418542,79.06720430107526,46.910707508809985,48.470588235294116,54.745098039215684,72.13306451612904,16.209677419354836,0.021139383830398373,0.0786471142434142,0.06383100682115073,0.0061109549511928485,0.06502665119619966,-0.03804418963375844,0.040322580645161255,0.02228169783988368,0.901525934111652,21.36,1.7,0.7923280423280423,0.9576719576719577,105,0.9714285714285714,0.3137254901960784,0.45098039215686275,0.6470588235294118,0.0,0.5588235294117647,0.7156862745098039,0.016260243193232826,0.050858676978590145,0.2923997291146664,105,0.9714285714285714,0.47058823529411764,0.5196078431372549,0.46078431372549017,0.7941176470588235,-0.9252,0.7092499999999999,等待更多共振证据,龙头领先过大,财务景气中性,宽度开始跟,龙头独舞风险
801722.SI,装修装饰Ⅱ,2026-05-21,高位拥挤,持有但不追,58.705516441379,73.48655913978494,62.92459153749478,47.27272727272728,46.52173913043479,86.99575439494795,6.491935483870966,0.020307443878704756,0.019809531052607188,0.02821584364243601,0.005279014999499232,0.0061890680053926506,-0.07365935281247316,0.14516129032258074,0.0017395496541838156,1.3823484521379104,85.6,2.95,0.9537037037037037,0.9841269841269841,27,0.8148148148148148,0.36363636363636365,0.5909090909090909,0.6363636363636364,0.0,0.45454545454545453,0.5,-0.007384489597545674,-0.007278489083860529,0.33162274767677546,27,0.8518518518518519,0.391304347826087,0.5652173913043478,0.6086956521739131,0.21739130434782608,-10.3537,9.8941,成交关注度升温；短期热度偏高,龙头领先过大,利润同比改善扩散；现金流质量待验,宽度开始跟；利润覆盖改善,龙头独舞风险；短期热度高
801113.SI,小家电,2026-05-21,潜伏观察,观察验证,58.704334047075974,55.8010752688172,86.51227482195225,34.72727272727272,45.272727272727266,70.07970643454514,10.0,0.0379773283046545,-0.050503947327362964,-0.10358249572372591,0.022948899425448976,-0.0641244103745775,-0.20545769217863508,0.48387096774193555,0.0013885937497238288,1.2259301057995002,28.19,2.94,0.8915343915343915,0.1349206349206349,24,0.9166666666666666,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.5909090909090909,0.13636363636363635,0.015375586854460166,-0.054661016949152486,0.1578904156128498,24,0.9166666666666666,0.5,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.3963,-38.69915,60日相对排名改善快；成交关注度升温,宽度中性,利润覆盖偏弱,盘面排名抬升,宽度未跟上
801101.SI,计算机设备,2026-05-21,高位拥挤,持有但不追,58.494333182349315,69.13172043010752,76.95692780337943,31.466666666666665,50.24175824175824,78.35966035159583,19.032258064516128,0.005530931425315133,-0.0018573341127222642,0.012386802286107779,-0.009497497453890391,-0.015477797159936801,-0.08948839416880139,0.4274193548387097,0.015875482466695064,1.2165146941570568,42.85,3.91,0.5978835978835979,0.8571428571428571,95,0.9473684210526315,0.28888888888888886,0.37777777777777777,0.37777777777777777,0.011111111111111112,0.37777777777777777,0.3,-0.04789863882048623,-0.10137795275590544,0.3806756333503063,95,0.9578947368421052,0.6923076923076923,0.4945054945054945,0.4945054945054945,0.2967032967032967,10.5344,-1.3605,60日相对排名改善快；成交关注度升温；短期热度偏高,龙头领先过大,现金流质量待验,盘面排名抬升,宽度未跟上；龙头独舞风险；短期热度高
801737.SI,电池,2026-05-21,高位拥挤,持有但不追,58.24453345731494,77.84946236559138,45.78011245930749,43.57798165137614,66.39046557489496,80.82337002901518,11.572580645161292,-0.012539422593884186,0.11727695102827607,0.07846993063505958,-0.02756785147308971,0.10365648798106153,-0.023405265819849586,-0.040322580645161255,0.03675338840561674,1.0952766432875034,32.32,4.02,0.7632275132275133,0.9417989417989417,112,0.9732142857142857,0.29357798165137616,0.5229357798165137,0.5504587155963303,0.009174311926605505,0.44954128440366975,0.5321100917431193,-0.021477205245898412,0.022910108429520903,0.4327340238007587,112,0.9732142857142857,0.8532110091743119,0.6880733944954128,0.6261682242990654,0.44954128440366975,34.8548,47.2524,短期热度偏高；财务景气有支持；短线弱于中期趋势,龙头领先过大,利润正增长覆盖高；利润同比改善扩散,财务景气支持,龙头独舞风险；短期热度高
801733.SI,其他电源设备Ⅱ,2026-05-21,高位拥挤,持有但不追,58.192981481481475,82.3010752688172,42.45935483870968,45.199999999999996,56.86666666666666,80.30143795869603,7.903225806451614,0.011725697054485673,0.06061932307883078,0.28067587667774596,-0.003302731824719851,0.04699886003161624,0.1788006802228368,-0.040322580645161255,0.00816558230937964,0.9590794592794937,72.25,3.92,0.9537037037037037,0.9603174603174603,33,0.9090909090909091,0.36666666666666664,0.5333333333333333,0.6333333333333333,0.0,0.5,0.43333333333333335,-0.0005258883092659206,-0.03274725631534514,0.4892583219068116,33,0.9090909090909091,0.7,0.7,0.4,0.43333333333333335,17.415,15.388649999999998,短期热度偏高；短线弱于中期趋势,龙头领先过大,利润正增长覆盖高,宽度开始跟；利润覆盖改善,龙头独舞风险；短期热度高
801744.SI,航海装备Ⅱ,2026-05-21,潜伏观察,观察验证,57.90877794845537,80.97043010752688,54.28940092165899,17.0,72.0,74.86441798941799,14.233870967741936,0.04122037512722332,0.040703377617381076,0.15198048172339962,0.026191946248017794,0.02708291457016654,0.05010528526849045,0.2016129032258065,0.0026055674729161434,0.9802910209510178,29.2,2.34,0.0026455026455026454,0.8637566137566137,11,0.9090909090909091,0.0,0.2,0.3,0.0,0.2,0.2,-0.12402331359863333,-0.17562617950429787,0.2924163293426824,11,0.9090909090909091,0.8,0.8,0.8,0.4,25.32595,84.4304,60日相对排名改善快；财务景气有支持,宽度偏窄；龙头领先过大,利润正增长覆盖高；利润同比改善扩散,财务景气支持；盘面排名抬升,宽度未跟上；龙头独舞风险
801992.SI,航运港口,2026-05-21,潜伏观察,观察验证,56.17342891278375,84.5725806451613,33.46193548387097,23.6,74.22857142857143,57.18000085338796,30.443548387096772,-0.005391049948162974,0.05731220522606639,0.13094999709322996,-0.020419478827368498,0.043691742178851856,0.029074800638320797,-0.06451612903225801,0.004604794740202136,0.6377545147674676,14.83,1.34,0.9841269841269841,0.9431216931216931,44,0.7954545454545454,0.2857142857142857,0.22857142857142856,0.2571428571428571,0.02857142857142857,0.2571428571428571,0.2857142857142857,-0.020179372197309364,-0.036144578313252906,0.23101611945138664,44,0.7954545454545454,0.8285714285714286,0.6571428571428571,0.6285714285714286,0.9142857142857143,8.5926,7.2563,20/60/120日趋势同向；财务景气有支持；短线弱于中期趋势,宽度偏窄,利润正增长覆盖高；利润同比改善扩散,财务景气支持,宽度未跟上
801132.SI,服装家纺,2026-05-21,潜伏观察,观察验证,55.31110206519884,60.99731182795699,55.98304147465438,39.800000000000004,66.93333333333334,70.87747482505547,22.056451612903228,0.01230180256012181,-0.010772342862713558,-0.0071791108665076875,-0.0027266263190837137,-0.024392805909928095,-0.10905430732141685,0.15322580645161288,0.0021532732600863945,1.0985749184082567,29.73,1.88,0.8518518518518519,0.9193121693121693,66,0.9090909090909091,0.31666666666666665,0.4666666666666667,0.43333333333333335,0.016666666666666666,0.5333333333333333,0.43333333333333335,0.0031344767057251977,-0.04429366701229154,0.320604211162182,66,0.9090909090909091,0.7333333333333333,0.65,0.5833333333333334,0.7333333333333333,7.4049,14.58375,财务景气有支持,龙头领先过大,利润正增长覆盖高；利润同比改善扩散,财务景气支持,龙头独舞风险
