trade_date,semi_breadth_member_count,semi_breadth_above_20,semi_breadth_above_60,semi_breadth_above_120,semi_breadth_positive_20,semi_breadth_positive_60,semi_breadth_high_60,semi_breadth_median_ret_20,semi_breadth_median_ret_60,semi_breadth_leader_gap_60
2019-09-10,39,0.9743589743589743,0.9487179487179487,0.7948717948717948,0.9487179487179487,0.7435897435897436,0.10256410256410256,0.18074944893460687,0.24078624078624067,0.8669683594607795
2019-09-11,39,0.9487179487179487,0.8461538461538461,0.7948717948717948,0.9230769230769231,0.717948717948718,0.0,0.18042226487524005,0.20302648171500648,0.8111670940353013
2019-09-12,39,0.8974358974358975,0.8717948717948718,0.8205128205128205,0.8974358974358975,0.717948717948718,0.0,0.1637931034482758,0.19702970297029698,0.7231720063689968
2019-09-16,39,0.8974358974358975,0.9230769230769231,0.8205128205128205,0.8974358974358975,0.7692307692307693,0.10256410256410256,0.18406285072951745,0.21589958158995826,0.6522558924451731
2019-09-17,39,0.8205128205128205,0.8717948717948718,0.7692307692307693,0.8974358974358975,0.717948717948718,0.0,0.09061277705345505,0.18226600985221664,0.6431532655889974
2019-09-18,39,0.8205128205128205,0.8461538461538461,0.7948717948717948,0.8717948717948718,0.7435897435897436,0.02564102564102564,0.10089598753408646,0.21594349142280533,0.7101762230021044
2019-09-19,39,0.8974358974358975,0.8717948717948718,0.7948717948717948,0.8717948717948718,0.7692307692307693,0.05128205128205128,0.11675824175824179,0.23932926829268308,0.6723493323945268
2019-09-20,39,0.8717948717948718,0.8461538461538461,0.7948717948717948,0.8717948717948718,0.7435897435897436,0.1794871794871795,0.14336340206185572,0.21953065859197562,0.7222173721982854
2019-09-23,39,0.8461538461538461,0.8461538461538461,0.7948717948717948,0.9487179487179487,0.7948717948717948,0.23076923076923078,0.1900191938579654,0.24148936170212765,0.8337282671450768
2019-09-24,39,0.8974358974358975,0.8461538461538461,0.7948717948717948,0.9743589743589743,0.7435897435897436,0.10256410256410256,0.2011331444759208,0.23442449841605062,0.7187670735430829
2019-09-25,39,0.5384615384615384,0.8205128205128205,0.7948717948717948,0.8717948717948718,0.6923076923076923,0.0,0.12670565302144254,0.19137703475582923,0.6317253662877482
2019-09-26,39,0.2564102564102564,0.6666666666666666,0.6410256410256411,0.717948717948718,0.6666666666666666,0.0,0.0514644351464435,0.11791590493601478,0.583037193521462
2019-09-27,39,0.2564102564102564,0.717948717948718,0.6923076923076923,0.7435897435897436,0.717948717948718,0.0,0.06387225548902209,0.132484076433121,0.5374689871500408
2019-09-30,39,0.1282051282051282,0.5641025641025641,0.5641025641025641,0.6153846153846154,0.6410256410256411,0.0,0.03243490178163544,0.08216022523675459,0.5432710485340557
2019-10-08,39,0.05128205128205128,0.5384615384615384,0.5384615384615384,0.358974358974359,0.6923076923076923,0.0,-0.02508211406389982,0.1276595744680853,0.49737947470435184
2019-10-09,39,0.1282051282051282,0.7435897435897436,0.7435897435897436,0.3076923076923077,0.7692307692307693,0.0,-0.030037546933667114,0.14833501513622616,0.4569634984204747
2019-10-10,39,0.15384615384615385,0.7948717948717948,0.7435897435897436,0.3333333333333333,0.7948717948717948,0.0,-0.03827160493827153,0.17141350210970474,0.5561756813107327
2019-10-11,39,0.1282051282051282,0.6153846153846154,0.6666666666666666,0.28205128205128205,0.7948717948717948,0.0,-0.05246913580246915,0.18678915135608043,0.49032298136245966
2019-10-14,40,0.15,0.775,0.725,0.35,0.775,0.0,-0.03166666666666673,0.20642201834862384,0.6157409379924531
2019-10-15,40,0.15,0.475,0.575,0.15,0.65,0.0,-0.10879629629629628,0.11890694239290989,0.5481768750928697
2019-10-16,40,0.125,0.475,0.5,0.125,0.625,0.0,-0.10133333333333328,0.12008895478131953,0.5149292941820225
2019-10-17,40,0.1,0.45,0.5,0.15,0.6,0.025,-0.10966810966810969,0.0693352394567548,0.436240401509293
2019-10-18,40,0.1,0.375,0.4,0.1,0.525,0.0,-0.1283018867924528,0.06501950585175553,0.4641161230559747
2019-10-21,40,0.05,0.35,0.425,0.1,0.525,0.0,-0.13517241379310352,0.05263157894736836,0.5187739658624319
2019-10-22,40,0.075,0.375,0.425,0.125,0.75,0.0,-0.08452250274423712,0.10611697561710087,0.48289358293004303
2019-10-23,40,0.05,0.35,0.4,0.125,0.575,0.0,-0.10225104921785577,0.05654535578489939,0.464683327490676
2019-10-24,40,0.075,0.375,0.4,0.075,0.475,0.0,-0.12291142137788957,0.006399845834883788,0.4529925776639845
2019-10-25,40,0.15,0.375,0.425,0.05,0.5,0.0,-0.1238564391273751,0.023430631264286905,0.4701136311650824
2019-10-28,40,0.5,0.55,0.65,0.025,0.625,0.0,-0.10806451612903223,0.07139105283981628,0.4597491810378608
2019-10-29,40,0.325,0.4,0.5,0.025,0.5,0.0,-0.14214325374791792,0.017151786187925566,0.44445845808761575
2019-10-30,40,0.5,0.425,0.575,0.175,0.575,0.025,-0.0740103270223752,0.025702663791059788,0.5406983792795268
2019-10-31,40,0.375,0.375,0.5,0.35,0.575,0.05,-0.024872448979591844,0.04826422973246702,0.5264618613100555
2019-11-01,40,0.45,0.4,0.575,0.35,0.6,0.0,-0.03189792663476865,0.034047484379508886,0.4943363710716515
2019-11-04,40,0.525,0.45,0.6,0.45,0.6,0.0,-0.00990099009900991,0.05585751578969067,0.5525752169987123
2019-11-05,40,0.525,0.475,0.575,0.525,0.6,0.025,0.016184404119666373,0.07735433655957524,0.6237037786996122
2019-11-06,40,0.425,0.375,0.45,0.35,0.6,0.025,-0.0371014492753623,0.06885616498560665,0.6110715265745983
2019-11-07,40,0.5,0.375,0.5,0.35,0.725,0.0,-0.0497848801475107,0.10158686666705519,0.628741703832369
2019-11-08,40,0.575,0.4,0.475,0.425,0.675,0.0,-0.005415162454873723,0.03706823925863523,0.5730551510674329
2019-11-11,40,0.35,0.375,0.375,0.3,0.65,0.0,-0.08888287353437746,0.029239766081871288,0.6303913493285265
2019-11-12,40,0.325,0.3,0.375,0.325,0.475,0.0,-0.04162236010842901,-0.011083327701561063,0.5338055328016599
2019-11-13,40,0.5,0.45,0.475,0.375,0.55,0.075,-0.019732349626848777,0.06736842105263174,0.552352313077325
2019-11-14,39,0.6666666666666666,0.48717948717948717,0.5641025641025641,0.5641025641025641,0.6153846153846154,0.05128205128205128,0.023348899266177447,0.1012070510606129,0.5930859205811804
2019-11-15,40,0.6,0.45,0.55,0.6,0.575,0.05,0.05255062543291367,0.04949053857350805,0.6417831604951513
2019-11-18,40,0.6,0.475,0.575,0.625,0.55,0.0,0.053898840885142296,0.07877927608232782,0.5607026605143309
2019-11-19,40,0.625,0.5,0.6,0.625,0.5,0.025,0.04466820870095156,0.04228187919463089,0.5642072029247035
2019-11-20,41,0.5609756097560976,0.4878048780487805,0.5609756097560976,0.5853658536585366,0.4878048780487805,0.0,0.0518742100635613,0.05233380480905225,0.43410643116469705
2019-11-21,40,0.525,0.5,0.55,0.575,0.5,0.0,0.0655319148936171,0.039121802634959124,0.4046855619222984
2019-11-22,40,0.4,0.475,0.5,0.5,0.525,0.0,0.0259197324414715,0.03787566149448218,0.3754219516016803
2019-11-25,41,0.14634146341463414,0.36585365853658536,0.43902439024390244,0.36585365853658536,0.4878048780487805,0.0,-0.05150777739741036,0.006241331484049928,0.3570259095098442
2019-11-26,41,0.1951219512195122,0.34146341463414637,0.43902439024390244,0.43902439024390244,0.4634146341463415,0.0,-0.0220702259636687,-0.01840490797546024,0.4334443448469938
2019-11-27,41,0.4146341463414634,0.4146341463414634,0.4878048780487805,0.43902439024390244,0.4634146341463415,0.0,-0.014741821582753334,-0.010714285714285676,0.46150513634093904
2019-11-28,41,0.3902439024390244,0.3902439024390244,0.4634146341463415,0.4634146341463415,0.43902439024390244,0.024390243902439025,-0.015245319417133474,-0.034639927073837784,0.4627740159221915
2019-11-29,41,0.43902439024390244,0.36585365853658536,0.4634146341463415,0.4878048780487805,0.43902439024390244,0.024390243902439025,-0.0018503413145844472,-0.019607843137254832,0.4314442771029945
2019-12-02,41,0.5609756097560976,0.3902439024390244,0.5365853658536586,0.5365853658536586,0.5121951219512195,0.024390243902439025,0.024320814636717758,0.010291595197255532,0.41230758908157267
2019-12-03,41,0.6829268292682927,0.43902439024390244,0.5365853658536586,0.5853658536585366,0.4634146341463415,0.04878048780487805,0.038684525301651895,-0.007109004739336289,0.45755353371795243
2019-12-04,41,0.7317073170731707,0.4634146341463415,0.5609756097560976,0.7073170731707317,0.4146341463414634,0.024390243902439025,0.0395388314309526,-0.011078717201166044,0.3856078837476874
2019-12-05,41,0.8780487804878049,0.4878048780487805,0.6097560975609756,0.7560975609756098,0.4146341463414634,0.07317073170731707,0.05061888003477355,-0.03934426229508181,0.37047359266045593
2019-12-06,41,0.8292682926829268,0.5365853658536586,0.6341463414634146,0.7560975609756098,0.4146341463414634,0.04878048780487805,0.05118375418314569,-0.02610114192495927,0.38295375981294205
2019-12-09,40,0.925,0.625,0.675,0.85,0.425,0.075,0.0949662688116244,-0.00519629742647304,0.3639520779497378
2019-12-10,40,0.975,0.775,0.725,0.925,0.425,0.175,0.127504553734062,-0.016357040212265916,0.36766746253141386
2019-12-11,40,0.975,0.725,0.7,0.825,0.4,0.05,0.07827395885599597,-0.031213067759252477,0.35167234152976656
2019-12-12,40,1.0,0.825,0.8,0.9,0.45,0.2,0.10613642349223085,-0.023173233696770046,0.4331552564362191
2019-12-13,40,1.0,0.85,0.8,0.925,0.45,0.075,0.12839059674502717,-0.0045037037037036765,0.38427648936896597
2019-12-16,40,1.0,0.875,0.8,0.95,0.5,0.225,0.14042441708147768,0.0035535168345790513,0.4297175724365103
2019-12-17,40,1.0,0.9,0.825,0.9,0.625,0.05,0.1234567901234569,0.06286082474226806,0.3984967079993047
2019-12-18,40,1.0,0.925,0.825,0.925,0.6,0.1,0.14231247908558475,0.07164925524884347,0.37906399258234236
2019-12-19,40,0.975,0.925,0.825,0.925,0.5,0.05,0.14085608082220336,0.03431974542126015,0.3612783876542055
2019-12-20,40,0.925,0.9,0.8,0.975,0.5,0.05,0.13429665214394015,0.03174796719643813,0.3657758991756553
2019-12-23,42,0.6666666666666666,0.7857142857142857,0.6904761904761905,0.9523809523809523,0.38095238095238093,0.0,0.1332312404287903,-0.0377668308702791,0.36107615459977077
2019-12-24,42,0.7619047619047619,0.8095238095238095,0.7619047619047619,0.9523809523809523,0.38095238095238093,0.023809523809523808,0.16339285714285712,-0.05571448031603332,0.4097399780456875
2019-12-25,42,0.8809523809523809,0.8809523809523809,0.8095238095238095,0.9285714285714286,0.6190476190476191,0.11904761904761904,0.18044721788871554,0.06005859375,0.47919723459300223
2019-12-26,42,0.8571428571428571,0.9285714285714286,0.8095238095238095,0.9761904761904762,0.7619047619047619,0.047619047619047616,0.1903262092238469,0.1144781144781144,0.4596697142361439
2019-12-27,42,0.6904761904761905,0.8571428571428571,0.7857142857142857,0.9761904761904762,0.6666666666666666,0.047619047619047616,0.13749114103472726,0.08711566617862365,0.3957550949044896
2019-12-30,42,0.6428571428571429,0.8809523809523809,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.023809523809523808,0.1308680828743769,0.11559139784946248,0.43157045451183995
2019-12-31,42,0.5952380952380952,0.9047619047619048,0.7857142857142857,0.8333333333333334,0.8095238095238095,0.0,0.10615491009681866,0.12243221035332796,0.42519345103931305
2020-01-02,42,0.8333333333333334,0.9047619047619048,0.8095238095238095,0.9285714285714286,0.8333333333333334,0.047619047619047616,0.12943262411347534,0.125201392858999,0.4366525591784871
2020-01-03,42,0.8095238095238095,0.9285714285714286,0.8333333333333334,0.9047619047619048,0.8095238095238095,0.07142857142857142,0.11058344640434203,0.11543889359300019,0.4180816380096648
2020-01-06,42,0.8095238095238095,0.9285714285714286,0.8333333333333334,0.9047619047619048,0.8571428571428571,0.09523809523809523,0.1164448669201521,0.12838915470494427,0.4833681093697919
2020-01-07,42,0.8333333333333334,0.9285714285714286,0.8333333333333334,0.8809523809523809,0.8095238095238095,0.023809523809523808,0.1197007481296759,0.11189524555008978,0.36022491070367807
2020-01-08,42,0.5238095238095238,0.9047619047619048,0.7857142857142857,0.6190476190476191,0.8095238095238095,0.023809523809523808,0.06300484652665594,0.11672440992429223,0.42635476571213293
2020-01-09,42,0.8333333333333334,0.9523809523809523,0.8571428571428571,0.8333333333333334,0.8809523809523809,0.0,0.10909090909090913,0.1638412693957334,0.4718933337320118
2020-01-10,42,0.9047619047619048,0.9761904761904762,0.8809523809523809,0.8333333333333334,0.9047619047619048,0.047619047619047616,0.08258064516129049,0.18102992372120597,0.45812423389285706
2020-01-13,42,0.9761904761904762,0.9761904761904762,0.9285714285714286,0.9761904761904762,0.9523809523809523,0.40476190476190477,0.1088053841839598,0.24471548566376145,0.4885608935730916
2020-01-14,42,0.9047619047619048,0.9761904761904762,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.14285714285714285,0.057993730407523536,0.2582339406003126,0.47656921844933
2020-01-15,42,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.8809523809523809,0.9047619047619048,0.30952380952380953,0.1165644171779141,0.28228960162371375,0.4813508704937204
2020-01-16,42,0.9285714285714286,0.9761904761904762,0.8809523809523809,0.8571428571428571,0.9285714285714286,0.14285714285714285,0.10985277463193666,0.30293728456425906,0.4861865627142885
2020-01-17,42,0.9047619047619048,0.9761904761904762,0.9285714285714286,0.8809523809523809,0.9285714285714286,0.14285714285714285,0.1339173967459324,0.33842490842490847,0.45869818436462917
2020-01-20,42,0.9761904761904762,0.9523809523809523,0.9285714285714286,0.9285714285714286,0.9047619047619048,0.4523809523809524,0.19099542736545905,0.4350887159409459,0.39635183658370565
2020-01-21,42,0.9285714285714286,0.9523809523809523,0.9285714285714286,0.9761904761904762,0.9047619047619048,0.21428571428571427,0.23556447731035535,0.3300443638708931,0.4327063199321296
2020-01-22,42,0.9761904761904762,0.9523809523809523,0.9285714285714286,0.9761904761904762,0.9047619047619048,0.5238095238095238,0.26094911112310004,0.505177033492823,0.40939535998695853
2020-01-23,42,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.8809523809523809,0.9047619047619048,0.19047619047619047,0.1861686845885493,0.4050138238447215,0.4173929817959898
2020-02-03,42,0.42857142857142855,0.7857142857142857,0.7857142857142857,0.6904761904761905,0.8571428571428571,0.0,0.04145178653242321,0.24976453302188906,0.4255859245053747
2020-02-04,43,0.6046511627906976,0.7674418604651163,0.6976744186046512,0.7441860465116279,0.7441860465116279,0.0,0.08788743882544847,0.28963701067615666,0.5263361321421877
2020-02-05,43,0.5813953488372093,0.7674418604651163,0.7209302325581395,0.7209302325581395,0.7906976744186046,0.023255813953488372,0.11395252654312416,0.2683034961629004,0.47654654529848406
2020-02-06,43,0.6511627906976745,0.7906976744186046,0.813953488372093,0.813953488372093,0.813953488372093,0.046511627906976744,0.1761527361527362,0.33223308303596844,0.39609780146160023
2020-02-07,44,0.7727272727272727,0.8409090909090909,0.8409090909090909,0.8181818181818182,0.8636363636363636,0.1590909090909091,0.19310199132926742,0.4309765569334748,0.42959829165377283
2020-02-10,44,0.7272727272727273,0.8409090909090909,0.8409090909090909,0.8181818181818182,0.8409090909090909,0.09090909090909091,0.18788483531131417,0.42706983285741573,0.4458940858472481
2020-02-11,44,0.75,0.8636363636363636,0.8409090909090909,0.7954545454545454,0.8181818181818182,0.0,0.17327766611144413,0.4458996472407999,0.38635389804739795
2020-02-12,44,0.7954545454545454,0.8863636363636364,0.8636363636363636,0.8409090909090909,0.8636363636363636,0.11363636363636363,0.23410597051901383,0.5542740998555084,0.4167083383153303
2020-02-13,44,0.9318181818181818,0.9318181818181818,0.8636363636363636,0.9318181818181818,0.9090909090909091,0.22727272727272727,0.2980313977929584,0.6095387915490738,0.4742984528646952
2020-02-14,44,0.9318181818181818,0.9318181818181818,0.8863636363636364,0.9318181818181818,0.9090909090909091,0.22727272727272727,0.2967148253389822,0.550291819458586,0.4709216293816296
2020-02-17,44,0.9772727272727273,0.9318181818181818,0.8863636363636364,0.9318181818181818,0.9090909090909091,0.25,0.29771008333452187,0.5380614576288533,0.40395433742211395
2020-02-18,44,0.9772727272727273,0.9318181818181818,0.8863636363636364,0.9318181818181818,0.9090909090909091,0.6363636363636364,0.28145272050763515,0.6011266511266511,0.5480625703746389
2020-02-19,44,0.9772727272727273,0.9545454545454546,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.2727272727272727,0.2997069189389724,0.6039198696392273,0.46850018646175495
2020-02-20,44,1.0,0.9545454545454546,0.9318181818181818,0.9545454545454546,0.9090909090909091,0.13636363636363635,0.28162836669137625,0.5909345585373083,0.5101518929958122
2020-02-21,45,0.9555555555555556,0.9333333333333333,0.9111111111111111,0.9333333333333333,0.9111111111111111,0.24444444444444444,0.29188616769261944,0.6156704361873993,0.6996247862565497
2020-02-24,45,0.9333333333333333,0.9333333333333333,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.4222222222222222,0.3164284705081015,0.6897755610972569,0.7300105351594277
2020-02-25,45,0.9333333333333333,0.9333333333333333,0.9111111111111111,0.8888888888888888,0.9111111111111111,0.2,0.23504662792269237,0.6970521541950114,0.9351899705733644
2020-02-26,45,0.8,0.9111111111111111,0.9111111111111111,0.8444444444444444,0.9111111111111111,0.0,0.17506937699802294,0.6721266721266721,0.7721625793494247
2020-02-27,46,0.6739130434782609,0.8913043478260869,0.8913043478260869,0.6739130434782609,0.8913043478260869,0.0,0.08747786660894397,0.5931924238265165,0.6809334502993576
2020-02-28,46,0.30434782608695654,0.7608695652173914,0.8043478260869565,0.5652173913043478,0.8913043478260869,0.0,0.021800991969329053,0.4229979466119096,0.7607013015083914
2020-03-02,46,0.34782608695652173,0.8913043478260869,0.8478260869565217,0.9130434782608695,0.8913043478260869,0.0,0.19093819614639396,0.5062875888463643,0.6061891783459135
2020-03-03,46,0.30434782608695654,0.8913043478260869,0.8695652173913043,0.8043478260869565,0.8913043478260869,0.0,0.19192204490891118,0.48727915194346294,0.5691786980178672
2020-03-04,46,0.21739130434782608,0.8695652173913043,0.8695652173913043,0.782608695652174,0.8913043478260869,0.0,0.13375130616509923,0.4333771353482261,0.44185596488487433
2020-03-05,46,0.2391304347826087,0.8478260869565217,0.8695652173913043,0.717391304347826,0.8913043478260869,0.0,0.08973723351512142,0.4285714285714286,0.3865218602060705
2020-03-06,46,0.15217391304347827,0.8043478260869565,0.8695652173913043,0.5652173913043478,0.8913043478260869,0.0,0.04314821290516602,0.43380855397148665,0.37578241923020594
2020-03-09,46,0.06521739130434782,0.5217391304347826,0.7608695652173914,0.43478260869565216,0.8478260869565217,0.0,-0.023769990242914985,0.28310810810810794,0.33055995325869825
2020-03-10,46,0.17391304347826086,0.7391304347826086,0.8260869565217391,0.5652173913043478,0.8913043478260869,0.0,0.04131038343024929,0.339375629405841,0.41028049163955127
2020-03-11,46,0.08695652173913043,0.5869565217391305,0.8043478260869565,0.391304347826087,0.8913043478260869,0.0,-0.044909751233213,0.3071474565357373,0.296027146638866
2020-03-12,46,0.13043478260869565,0.5,0.8043478260869565,0.2608695652173913,0.8695652173913043,0.0,-0.0757425742574257,0.24987905176584424,0.3510902535653351
2020-03-13,46,0.1956521739130435,0.5652173913043478,0.8260869565217391,0.2608695652173913,0.8695652173913043,0.0,-0.07353737549560002,0.29378058970991994,0.5019360494993057
2020-03-16,46,0.10869565217391304,0.34782608695652173,0.6956521739130435,0.1956521739130435,0.6956521739130435,0.021739130434782608,-0.16709827623662887,0.1507001247747124,0.4492998752252877
2020-03-17,46,0.13043478260869565,0.391304347826087,0.7391304347826086,0.1956521739130435,0.6956521739130435,0.0,-0.19557372048769234,0.19918004783054322,0.4051928894631862
2020-03-18,46,0.13043478260869565,0.391304347826087,0.6956521739130435,0.15217391304347827,0.6304347826086957,0.0,-0.2065347115236833,0.14649681528662417,0.4213342163949356
2020-03-19,46,0.2826086956521739,0.45652173913043476,0.7608695652173914,0.15217391304347827,0.6304347826086957,0.0,-0.18159317553766674,0.1908152367390532,0.4521867916585127
2020-03-20,46,0.2608695652173913,0.41304347826086957,0.717391304347826,0.06521739130434782,0.5869565217391305,0.0,-0.2059553349875931,0.14652317880794707,0.4222132046343188
2020-03-23,46,0.0,0.2608695652173913,0.4782608695652174,0.043478260869565216,0.5217391304347826,0.0,-0.29727272727272724,0.03434424583249651,0.4399986828283293
2020-03-24,46,0.021739130434782608,0.2391304347826087,0.5434782608695652,0.043478260869565216,0.6086956521739131,0.0,-0.2786193195927489,0.07899593946105576,0.3810366869663506
2020-03-25,46,0.021739130434782608,0.2391304347826087,0.6521739130434783,0.043478260869565216,0.6521739130434783,0.0,-0.20817744521646186,0.15193141361188767,0.34735543700589805
2020-03-26,46,0.021739130434782608,0.1956521739130435,0.5217391304347826,0.06521739130434782,0.6086956521739131,0.0,-0.20073386001689364,0.1035904157625086,0.3443159976699166
2020-03-27,46,0.0,0.15217391304347827,0.5,0.043478260869565216,0.5217391304347826,0.0,-0.14533595082091,0.03974678451712699,0.2529360114440457
2020-03-30,46,0.043478260869565216,0.043478260869565216,0.391304347826087,0.0,0.43478260869565216,0.0,-0.2088508660752007,-0.0021464756387662987,0.25989260154487354
2020-03-31,46,0.043478260869565216,0.08695652173913043,0.41304347826086957,0.0,0.5652173913043478,0.0,-0.21288505544798447,0.03728651238850933,0.27903084540289397
2020-04-01,46,0.06521739130434782,0.08695652173913043,0.43478260869565216,0.0,0.5652173913043478,0.0,-0.18837228415467977,0.05654344603460526,0.2542127451126803
2020-04-02,46,0.2391304347826087,0.21739130434782608,0.5869565217391305,0.021739130434782608,0.6304347826086957,0.0,-0.13723209459906688,0.13974965280189533,0.30166234508393985
2020-04-03,46,0.2391304347826087,0.21739130434782608,0.5434782608695652,0.08695652173913043,0.6086956521739131,0.0,-0.13663310187039251,0.09039253385120438,0.24867358626998598
2020-04-07,46,0.2826086956521739,0.2608695652173913,0.5869565217391305,0.2391304347826087,0.6304347826086957,0.0,-0.06038748832866486,0.12765694513099346,0.23560373042408134
2020-04-08,46,0.41304347826086957,0.2391304347826087,0.6304347826086957,0.10869565217391304,0.6086956521739131,0.0,-0.11424186231120181,0.16078403378716533,0.21289167680714988
2020-04-09,46,0.4782608695652174,0.21739130434782608,0.6304347826086957,0.17391304347826086,0.6086956521739131,0.0,-0.07885718029709482,0.1560956553080175,0.2272556164678815
2020-04-10,45,0.2222222222222222,0.06666666666666667,0.5111111111111111,0.044444444444444446,0.6222222222222222,0.0,-0.12357528494301151,0.11937654976974854,0.19360740264861076
2020-04-13,45,0.1111111111111111,0.06666666666666667,0.4888888888888889,0.044444444444444446,0.5111111111111111,0.0,-0.15387495320104827,0.0163799198680179,0.24464510992935984
2020-04-14,45,0.28888888888888886,0.06666666666666667,0.5333333333333333,0.2222222222222222,0.5111111111111111,0.0,-0.08689883913764507,0.02428658166363107,0.2959331985561491
2020-04-15,45,0.3333333333333333,0.1111111111111111,0.5333333333333333,0.2,0.37777777777777777,0.0,-0.0988308431351772,-0.01855287569573283,0.24709115875837784
2020-04-16,45,0.4,0.1111111111111111,0.5555555555555556,0.3111111111111111,0.5333333333333333,0.0,-0.07532956685499059,0.016320474777447913,0.2436520149061836
2020-04-17,45,0.6222222222222222,0.24444444444444444,0.5777777777777777,0.26666666666666666,0.5333333333333333,0.0,-0.08110175975516454,0.03431860954278765,0.26007636164631664
2020-04-20,46,0.6739130434782609,0.2391304347826087,0.5652173913043478,0.2608695652173913,0.5217391304347826,0.0,-0.05359877488514553,0.029919447640966546,0.2214929817375646
2020-04-21,46,0.5217391304347826,0.13043478260869565,0.5652173913043478,0.5434782608695652,0.4782608695652174,0.0,0.015317286652078543,0.0029108822212271512,0.23350530274987102
2020-04-22,46,0.717391304347826,0.17391304347826086,0.5652173913043478,0.5,0.3695652173913043,0.0,0.00946891724989718,-0.060317460317460214,0.2403479739638409
2020-04-23,46,0.5217391304347826,0.15217391304347827,0.5434782608695652,0.45652173913043476,0.32608695652173914,0.0,-0.008653846153846234,-0.06896551724137934,0.21269298211766918
2020-04-24,47,0.425531914893617,0.14893617021276595,0.48936170212765956,0.3829787234042553,0.14893617021276595,0.0,-0.016389588890946494,-0.10095933916829442,0.13901073833252267
2020-04-27,47,0.2978723404255319,0.14893617021276595,0.40425531914893614,0.44680851063829785,0.1702127659574468,0.0,-0.014664353293461108,-0.0996314414562845,0.20338463975052734
2020-04-28,47,0.3617021276595745,0.23404255319148937,0.44680851063829785,0.5957446808510638,0.48936170212765956,0.0,0.04343156399786974,0.024346461831965205,0.2697495305581179
2020-04-29,46,0.3695652173913043,0.2391304347826087,0.45652173913043476,0.5869565217391305,0.45652173913043476,0.021739130434782608,0.03991596638655448,-0.00029598760799143253,0.29180335545982333
2020-04-30,47,0.6170212765957447,0.3191489361702128,0.5531914893617021,0.723404255319149,0.48936170212765956,0.02127659574468085,0.09222909831991244,0.028015564202334753,0.2588694851020398
2020-05-06,47,0.8936170212765957,0.5106382978723404,0.6808510638297872,0.7446808510638298,0.574468085106383,0.02127659574468085,0.09298621796113149,0.07833415964303403,0.26911035731969085
2020-05-07,48,0.8125,0.4583333333333333,0.5833333333333334,0.6875,0.4375,0.0,0.08489084788877566,-0.043240701036061535,0.44269105298608014
2020-05-08,48,0.8958333333333334,0.5,0.6458333333333334,0.6666666666666666,0.4583333333333333,0.0,0.08606587877281402,0.0040636037426558524,0.40093638624274297
2020-05-11,48,0.8541666666666666,0.4583333333333333,0.6041666666666666,0.6041666666666666,0.4791666666666667,0.0,0.031442577030812435,0.0016465364767472845,0.3653832823181869
2020-05-12,48,0.8541666666666666,0.5,0.625,0.6666666666666666,0.3958333333333333,0.0,0.09530386496459897,-0.031032935097524583,0.4094846995588375
2020-05-13,48,0.8541666666666666,0.5,0.6041666666666666,0.75,0.3541666666666667,0.0,0.13680229840308156,-0.07193894818270824,0.43547228757224327
2020-05-14,48,0.8541666666666666,0.5208333333333334,0.6041666666666666,0.8541666666666666,0.375,0.020833333333333332,0.16272828759754787,-0.07105496469286188,0.39936072750144175
2020-05-15,48,0.8958333333333334,0.6041666666666666,0.6875,0.8333333333333334,0.375,0.041666666666666664,0.14804527911099052,-0.05807279091342765,0.4330083871004461
2020-05-18,48,0.8541666666666666,0.5833333333333334,0.6875,0.8333333333333334,0.2708333333333333,0.0,0.13271863900104452,-0.12530646171255178,0.31855804000325677
2020-05-19,48,0.875,0.7083333333333334,0.7083333333333334,0.8125,0.3333333333333333,0.041666666666666664,0.1571680885891148,-0.08961107820218539,0.2970567453661927
2020-05-20,48,0.875,0.6666666666666666,0.7291666666666666,0.8125,0.22916666666666666,0.020833333333333332,0.12897883632269802,-0.1149081897330641,0.2351981564813389
2020-05-21,48,0.6458333333333334,0.5625,0.5416666666666666,0.6875,0.10416666666666667,0.0,0.07083042568039088,-0.1808394445311281,0.1986056171304018
2020-05-22,48,0.5833333333333334,0.5416666666666666,0.5833333333333334,0.7083333333333334,0.08333333333333333,0.0,0.07524937655860353,-0.23929336188436834,0.15589226685536633
2020-05-25,48,0.4791666666666667,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.08333333333333333,0.0,0.0584795321637428,-0.222416812609457,0.11431431169216709
2020-05-26,48,0.6041666666666666,0.6041666666666666,0.5833333333333334,0.7916666666666666,0.14583333333333334,0.0,0.08722510501606129,-0.1549707602339181,0.1960174295851676
2020-05-27,48,0.375,0.4791666666666667,0.5208333333333334,0.75,0.20833333333333334,0.020833333333333332,0.07587168758716878,-0.10581701933585191,0.17919552853236692
2020-05-28,48,0.3541666666666667,0.4375,0.5208333333333334,0.7708333333333334,0.2708333333333333,0.0,0.07176220806794054,-0.04962798847803712,0.15486292896799142
2020-05-29,47,0.3191489361702128,0.5106382978723404,0.5319148936170213,0.7446808510638298,0.19148936170212766,0.0,0.062449103971312536,-0.10381125226860255,0.18364936239004828
