ts_code,trade_date,open,high,low,close,pct_chg,vol,amount,amount_wan,return_1d,amount_ma20,amount_ratio_20_60,turnover_rate,turnover_rate_f,volume_ratio,pe_ttm,pb,circ_mv,float_share,free_share,buy_lg_amount,sell_lg_amount,buy_elg_amount,sell_elg_amount,net_mf_amount,large_net_amount,elg_net_amount,main_net_amount,main_net_pct_amount,net_mf_pct_amount,main_net_5d,main_net_pct_5d,net_mf_5d,main_net_10d,main_net_pct_10d,net_mf_10d,main_net_20d,main_net_pct_20d,net_mf_20d,main_net_60d,main_net_pct_60d,net_mf_60d,rzye,rzmre,rzche,rqye,rzrqye,financing_net_buy,financing_balance_chg,financing_balance_pct_mv,financing_net_buy_5d,financing_balance_chg_5d,financing_net_buy_20d,financing_balance_chg_20d,financing_net_buy_60d,financing_balance_chg_60d,obv,cmf_20,mfi_14,future_ret_5d,future_ret_10d,future_ret_20d,future_ret_60d,main_net_pct_amount_rank_252,main_net_pct_20d_rank_252,financing_net_buy_20d_rank_252,financing_balance_pct_mv_rank_252,amount_ratio_20_60_rank_252,turnover_rate_f_rank_252,cmf_20_rank_252,mfi_14_rank_252
002463.SZ,2021-06-17,14.48,15.05,14.41,14.99,3.2369,182385.58,269438.83,26943.883,0.032369146005509775,240969.9852,1.1329773041439162,1.0692,1.6166,1.22,19.1518,3.9404,2556905.8444,170574.1057,112817.5454,6596.84,5393.07,1527.79,1134.67,4950.94,1203.7700000000004,393.1199999999999,1596.8900000000003,0.0592672555770822,0.18375005562487037,-4546.059999999999,-0.03763521428038126,-2848.6299999999856,-238.58999999997263,-0.006533366883307351,-4089.5800000000227,-1903.9500000000128,-0.013936802060643419,-3243.8999999999533,-64775.880000000005,-0.050441375252304924,-115835.45000000001,887913015.0,34459045.0,27712656.0,10131022.0,898044037.0,6746389.0,6746389.0,0.034726073975100025,1467134.0,1467134.0,14205353.0,14205353.0,-2948725.0,-2948725.0,35568874.930000044,0.05247195646912761,53.06994146576736,0.05803869246164095,0.002001334222815121,-0.008005336891260928,-0.18278852568378923,0.9007936507936508,0.9761904761904762,0.6944444444444444,0.8809523809523809,0.9007936507936508,0.3888888888888889,0.7579365079365079,0.6626984126984127
002463.SZ,2021-06-18,14.93,15.04,14.68,14.84,-1.0007,141762.05,210179.367,21017.9367,-0.010006671114076049,244557.62970000002,1.1477229083628717,0.8311,1.2566,0.89,18.9601,3.9009,2531319.7286,170574.1057,112817.5454,4604.6,5705.4,391.89,1735.27,-2711.33,-1100.7999999999993,-1343.38,-2444.1799999999994,-0.1162901970296637,-0.1290007691382951,-6637.759999999998,-0.057791078110551654,-10685.329999999985,-4048.1899999999723,-0.023396400786367146,-8416.170000000024,-4954.440000000011,-0.021941319247211783,-6645.919999999953,-63681.28,-0.049218439388425406,-114789.39000000001,889743196.0,23471471.0,21641290.0,11399375.0,901142571.0,1830181.0,1830181.0,0.035149380220415354,16182767.0,16182767.0,12725382.0,12725382.0,-1947028.0,-1947028.0,35427112.88000005,0.03785011776488394,52.83336577215447,0.05997304582210239,-0.009433962264150941,-0.10579514824797842,-0.1671159029649596,0.29365079365079366,0.9642857142857143,0.6785714285714286,0.9404761904761905,0.9047619047619048,0.20634920634920634,0.7301587301587301,0.6547619047619048
002463.SZ,2021-06-21,14.71,14.88,14.53,14.63,-1.4151,142116.84,208529.69,20852.969,-0.014150943396226356,247806.24724999996,1.1585309828703982,0.8332,1.2597,0.9,18.6918,3.8457,2495499.1664,170574.1057,112817.5454,3132.46,6013.72,585.79,1811.02,-4319.37,-2881.26,-1225.23,-4106.49,-0.1969259149620373,-0.20713453321682873,-9192.899999999998,-0.08384345889875602,-11930.359999999986,-10976.029999999972,-0.05570330898276059,-14626.920000000022,-6557.890000000011,-0.023069704725327385,-6483.149999999951,-70513.26000000001,-0.05534748995475804,-121199.08000000002,885138075.0,23056241.0,27661362.0,11160525.0,896298600.0,-4605121.0,-4605121.0,0.03546937971038867,15077774.0,15077774.0,9317023.0,9317023.0,-11927785.0,-11927785.0,35284996.040000044,0.04887502020375768,47.16240648899244,0.08065618591934376,0.0136705399863295,-0.11893369788106634,-0.1585782638414217,0.07936507936507936,0.9603174603174603,0.6706349206349206,0.9563492063492064,0.9087301587301587,0.21031746031746032,0.753968253968254,0.5198412698412699
002463.SZ,2021-06-22,14.6,14.82,14.51,14.69,0.4101,132866.27,194543.349,19454.334899999998,0.004101161995898828,247846.607,1.1571912990163604,0.7789,1.1777,0.86,18.7685,3.8615,2505733.6127,170574.1057,112817.5454,3345.86,4118.31,1132.17,1052.7,-586.76,-772.4500000000003,79.47000000000003,-692.9800000000002,-0.03562085281054765,-0.030160887175844805,-6420.78,-0.06752099742194656,-3198.859999999985,-15666.54999999997,-0.06893577685624615,-20567.01000000002,-8246.81000000001,-0.027421098793394716,-10604.019999999951,-67431.09,-0.05239828452532636,-116613.49000000002,894096639.0,29370888.0,20412324.0,11513317.0,905609956.0,8958564.0,8958564.0,0.03568203078205848,6257529.0,6257529.0,19944324.0,19944324.0,8518563.0,8518563.0,35417862.31000005,0.02910959093254969,46.91935642378896,0.040163376446562316,0.023825731790333426,-0.1388699795779441,-0.17903335602450643,0.6309523809523809,0.9444444444444444,0.7341269841269841,0.9682539682539683,0.9047619047619048,0.1865079365079365,0.7103174603174603,0.5158730158730159
002463.SZ,2021-06-23,14.6,15.6,14.5,15.44,5.1055,417026.13,635110.361,63511.036100000005,0.051055139550714834,265342.29105,1.1940141270847175,2.4448,3.6965,2.94,19.7267,4.0587,2633664.192,170574.1057,112817.5454,15504.68,9645.97,7186.04,5644.54,18379.88,5858.710000000001,1541.5,7400.210000000001,0.1165184896109733,0.28939663291054385,1753.4500000000007,-0.03461024392283857,15713.360000000015,-5256.6899999999705,-0.04616030439389228,1715.409999999978,-1013.1200000000108,-0.021887113195164034,519.4000000000487,-57696.810000000005,-0.04790126216615496,-97616.39000000001,884549534.0,74165391.0,83712496.0,12136643.0,896686177.0,-9547105.0,-9547105.0,0.03358626876907472,3382908.0,3382908.0,22419651.0,22419651.0,97624.0,97624.0,35834888.44000005,0.06741707999921517,58.700886481195646,0.0019430051813471572,-0.03497409326424861,-0.17551813471502586,-0.21308290155440412,0.9603174603174603,0.9642857142857143,0.7420634920634921,0.7063492063492064,0.9246031746031746,0.8650793650793651,0.7896825396825397,0.7857142857142857
002463.SZ,2021-06-24,15.44,16.15,15.41,15.86,2.7202,522193.77,829082.593,82908.2593,0.0272020725388602,294333.6673,1.261533344642374,3.0614,4.6287,2.57,20.2633,4.1691,2705305.3164,170574.1057,112817.5454,21880.88,20304.13,8643.73,6238.65,4463.96,1576.75,2405.08,3981.83,0.04802694006144693,0.0538421628639838,4138.39,-0.03685830702596562,15226.380000000016,-407.66999999997097,-0.03724676065317351,12377.74999999998,3569.719999999989,-0.018280153795075155,5433.200000000049,-54137.24,-0.047530318531530134,-93389.21000000002,894142630.0,88861169.0,79268073.0,12912292.0,907054922.0,9593096.0,9593096.0,0.033051449852242634,6229615.0,6229615.0,29334276.0,29334276.0,13853459.0,13853459.0,36357082.21000005,0.10574273184122222,64.04206433954428,-0.05296343001261028,-0.021437578814627933,-0.1885245901639344,-0.2433795712484237,0.8650793650793651,0.9682539682539683,0.7738095238095238,0.6309523809523809,0.9365079365079365,0.9365079365079365,0.8690476190476191,0.8611111111111112
002463.SZ,2021-06-25,15.79,15.96,15.58,15.73,-0.8197,300501.58,473532.63,47353.263,-0.008196721311475308,296843.5461,1.2480624023780131,1.7617,2.6636,1.11,20.0972,4.1349,2683130.6827,170574.1057,112817.5454,9218.38,11390.34,1248.79,3883.48,-2773.55,-2171.960000000001,-2634.69,-4806.6500000000015,-0.101506204546031,-0.05857146528635208,1775.9199999999983,-0.03390150852923908,15164.160000000014,-4861.839999999973,-0.04584629331989543,4478.82999999998,-6459.400000000012,-0.02952371060466894,-7265.099999999951,-60809.990000000005,-0.05076349192453405,-96026.63000000002,875804137.0,34740887.0,53079380.0,12797015.0,888601152.0,-18338493.0,-18338493.0,0.0326411286131874,-13939059.0,-13939059.0,16639771.0,16639771.0,-12807779.0,-12807779.0,36056580.630000055,0.022209335307789995,55.74986482315984,-0.06547997457088373,-0.0006357279084551193,-0.21424030514939607,-0.24856961220597584,0.3412698412698413,0.9206349206349206,0.7182539682539683,0.5238095238095238,0.9285714285714286,0.6825396825396826,0.6904761904761905,0.6984126984126984
002463.SZ,2021-06-28,15.68,15.9,15.6,15.81,0.5086,210126.41,330553.728,33055.3728,0.005085823267641398,302000.31944999995,1.254938931569059,1.2193,1.8339,0.69,20.1994,4.1559,2724587.4193,172333.1701,114576.6098,7299.33,8431.95,1363.95,1448.71,-5382.18,-1132.6200000000008,-84.75999999999999,-1217.3800000000008,-0.036828506136224876,-0.16282315230763336,4665.029999999997,-0.0018820267640765997,14101.350000000013,-4527.8699999999735,-0.042862742831416376,2170.98999999998,-6162.330000000014,-0.02803547805256269,-8364.359999999951,-60886.36,-0.05020486642950917,-96888.54000000001,880833934.0,39559364.0,34529567.0,12646972.0,893480906.0,5029797.0,5029797.0,0.03232907587257022,-4304141.0,-4304141.0,25287942.0,25287942.0,-15279479.0,-15279479.0,36266707.04000005,0.05069761418138588,54.96457416103904,-0.06198608475648326,-0.019607843137254943,-0.2454142947501582,-0.26881720430107525,0.6150793650793651,0.9325396825396826,0.7579365079365079,0.4603174603174603,0.9285714285714286,0.4722222222222222,0.746031746031746,0.6746031746031746
002463.SZ,2021-06-29,15.79,15.79,15.26,15.28,-3.3523,220738.47,340496.711,34049.6711,-0.03352308665401649,310278.38169999997,1.2754274570474091,1.2809,1.9266,0.7,19.5223,4.0166,2633250.8391,172333.1701,114576.6098,7325.51,9628.9,1439.45,4338.59,-11486.45,-2303.3899999999994,-2899.1400000000003,-5202.53,-0.15279237161265855,-0.3373439339917736,155.47999999999774,-0.025316330524498776,3201.6600000000144,-6265.299999999974,-0.04641866397322273,2.7999999999792635,-11591.550000000014,-0.036323021279876466,-18873.959999999952,-65287.7,-0.052021802849094065,-102060.21000000002,882785508.0,38379747.0,36428173.0,11127430.0,893912938.0,1951574.0,1951574.0,0.03352455052484559,-11311131.0,-11311131.0,24190387.0,24190387.0,-16935366.0,-16935366.0,36045968.57000005,-0.0084063336603962,54.12503407919206,-0.015706806282722474,0.021596858638743388,-0.1413612565445026,-0.21335078534031415,0.1865079365079365,0.8809523809523809,0.7579365079365079,0.6944444444444444,0.9365079365079365,0.5079365079365079,0.5992063492063492,0.6626984126984127
002463.SZ,2021-06-30,15.38,15.62,15.29,15.47,1.2435,164904.4,255341.968,25534.196799999998,0.012434554973822065,314172.8665,1.2837533618084882,0.9569,1.4393,0.49,19.765,4.0665,2665994.1414,172333.1701,114576.6098,6432.6,7150.66,1264.54,2884.22,1917.45,-718.0599999999995,-1619.6799999999998,-2337.7399999999993,-0.09155330078759319,0.075093413551195,-9582.470000000003,-0.06693068860421207,-13260.769999999986,-7829.019999999975,-0.050770466263525396,2452.589999999979,-13360.090000000011,-0.03929687478845758,-15583.53999999995,-67430.22,-0.05335400712841268,-100054.80000000003,882544955.0,35595263.0,35835816.0,10999711.0,893544666.0,-240553.0,-240553.0,0.033103784486808625,-2004579.0,-2004579.0,18185865.0,18185865.0,-9095061.0,-9095061.0,36210872.97000005,-0.013344447155647747,59.08180635541474,-0.03684550743374271,-0.01680672268907557,-0.16742081447963797,-0.2411118293471235,0.373015873015873,0.8531746031746031,0.7341269841269841,0.6428571428571429,0.9404761904761905,0.3055555555555556,0.5714285714285714,0.7857142857142857
002463.SZ,2021-07-01,15.5,15.57,15.01,15.02,-2.9089,165929.37,252386.253,25238.6253,-0.029088558500323325,314764.76235,1.2793130229017986,0.9628,1.4482,0.58,19.1901,3.9483,2588444.2149,172333.1701,114576.6098,4515.68,6850.41,1279.5,2302.94,-9116.08,-2334.7299999999996,-1023.44,-3358.1699999999996,-0.13305677151916825,-0.3611955838181091,-16922.47,-0.10314743092033511,-26840.809999999983,-12784.079999999973,-0.07000286897315044,-11614.43000000002,-13022.670000000011,-0.038268117928228894,-15704.009999999951,-70890.37000000001,-0.05566949289964322,-112448.04000000001,889876792.0,36142724.0,28810887.0,10714292.0,900591084.0,7331837.0,7331837.0,0.03437882828911493,-4265838.0,-4265838.0,14472951.0,14472951.0,-2207074.0,-2207074.0,36044943.60000005,-0.015189968557550514,53.91425185765019,0.0332889480692411,-0.00998668442077233,-0.12383488681757648,-0.22436750998668442,0.24603174603174602,0.8611111111111112,0.7063492063492064,0.8253968253968254,0.9325396825396826,0.30952380952380953,0.5674603174603174,0.6547619047619048
002463.SZ,2021-07-02,15.01,15.14,14.7,14.7,-2.1305,147402.09,218759.26,21875.926,-0.02130492676431428,312659.00834999996,1.2793256964549422,0.8553,1.2865,0.69,18.7813,3.8641,2533297.6005,172333.1701,114576.6098,3742.92,5130.03,4.07,558.62,-4692.58,-1387.1099999999997,-554.55,-1941.6599999999996,-0.0887578427537193,-0.21450886239055664,-14057.48,-0.10059775856187278,-28759.839999999986,-12281.559999999974,-0.06724963354555599,-13595.68000000002,-16329.750000000013,-0.04532301716596158,-22011.849999999948,-74325.19,-0.05793219479820683,-116974.81000000001,887246359.0,16253868.0,18884301.0,10219205.0,897465564.0,-2630433.0,-2630433.0,0.03502337659913636,11442222.0,11442222.0,10043421.0,10043421.0,6309457.0,6309457.0,35897541.51000005,-0.029498872930368458,54.08004853273279,0.06938775510204098,-0.09727891156462587,-0.10136054421768692,-0.21020408163265303,0.3888888888888889,0.7738095238095238,0.6785714285714286,0.9087301587301587,0.9325396825396826,0.23015873015873015,0.5436507936507936,0.6547619047619048
002463.SZ,2021-07-05,14.68,14.87,14.6,14.83,0.8844,133897.24,197246.262,19724.6262,0.008843537414966018,311338.1949,1.2758723505056322,0.777,1.1686,0.74,18.9473,3.8983,2555700.9126,172333.1701,114576.6098,4983.57,4748.12,332.11,359.47,-3943.4,235.44999999999982,-27.360000000000014,208.0899999999998,0.01054975632440628,-0.19992267331281544,-12632.01,-0.09112210606974655,-27321.059999999987,-7966.979999999975,-0.04650206641691164,-13219.71000000002,-18943.010000000013,-0.051102687699836113,-27846.62999999995,-70032.29,-0.054657168574594614,-111973.18000000002,904245427.0,32532646.0,15533578.0,10569104.0,914814531.0,16999068.0,16999068.0,0.03538150424965341,23411493.0,23411493.0,37036184.0,37036184.0,23005586.0,23005586.0,36031438.75000005,-0.0322456777430882,55.224016867262606,0.045178691840863205,-0.13081591368846923,-0.07080242751180044,-0.24342548887390425,0.7698412698412699,0.6825396825396826,0.8333333333333334,0.9444444444444444,0.9246031746031746,0.1865079365079365,0.5396825396825397,0.6825396825396826
002463.SZ,2021-07-06,14.78,15.19,14.61,15.04,1.416,206566.21,308185.03,30818.503000000004,0.014160485502360043,306078.46065,1.2474664653339715,1.1986,1.8029,1.24,19.2157,3.9535,2591890.8783,172333.1701,114576.6098,6545.11,5783.2,1207.72,391.55,1778.13,761.9099999999999,816.1700000000001,1578.08,0.05120560203719174,0.05769683232180356,-5851.4,-0.050322511339776485,-14056.479999999985,-5695.919999999975,-0.0378194209321377,-10854.820000000022,-21362.47000000001,-0.05337759889419193,-31421.829999999947,-63298.12,-0.05003090539252263,-104469.17000000001,903171524.0,27049510.0,28123413.0,10670639.0,913842163.0,-1073903.0,-1073903.0,0.034846047399664556,20386016.0,20386016.0,30504271.0,30504271.0,13230807.0,13230807.0,36238004.96000005,-0.06338537536068647,60.035549318441966,0.037898936170212894,-0.15890957446808507,-0.10106382978723405,-0.25465425531914887,0.8809523809523809,0.6547619047619048,0.8095238095238095,0.8809523809523809,0.9007936507936508,0.4880952380952381,0.4523809523809524,0.7896825396825397
002463.SZ,2021-07-07,14.92,14.93,14.7,14.9,-0.9309,169046.52,250534.121,25053.4121,-0.00930851063829774,305076.976,1.2373127791275724,0.9809,1.4754,1.03,19.0368,3.9167,2567764.2345,172333.1701,114576.6098,5758.8,6454.68,449.91,1139.69,-2993.49,-695.8800000000001,-689.78,-1385.66,-0.05530823484119355,-0.11948432365426183,-4899.320000000001,-0.04307349815049656,-18967.419999999984,-14481.789999999975,-0.05500209337735438,-32228.19000000002,-19738.480000000014,-0.05058119888562333,-30512.77999999995,-64581.82000000001,-0.050857396039194654,-105911.58000000002,912789838.0,35894104.0,26275790.0,10975101.0,923764939.0,9618314.0,9618314.0,0.035548039252822614,30244883.0,30244883.0,34221442.0,34221442.0,24639839.0,24639839.0,36068958.44000005,-0.0016978749678939911,54.53462541225847,0.020805369127516737,-0.1456375838926175,-0.08255033557046987,-0.23020134228187916,0.5396825396825397,0.6984126984126984,0.8333333333333334,0.9603174603174603,0.8928571428571429,0.34523809523809523,0.6349206349206349,0.6547619047619048
002463.SZ,2021-07-08,14.97,15.57,14.83,15.52,4.1611,363291.93,555375.982,55537.59819999999,0.041610738255033475,322298.19909999997,1.2742461883137828,2.1081,3.1707,2.21,19.8289,4.0797,2674610.8,172333.1701,114576.6098,16195.34,11803.41,4556.64,1268.95,11894.2,4391.93,3287.6900000000005,7679.620000000001,0.13827785588322403,0.21416482501038372,6138.469999999999,0.011193427329981891,2042.8600000000151,-10783.999999999973,-0.04597700179517667,-24797.950000000026,-11191.67000000001,-0.0416118812241751,-12420.19999999995,-55712.98,-0.04740892330030815,-94774.44000000002,910292157.0,69720560.0,72218241.0,11188119.0,921480276.0,-2497681.0,-2497681.0,0.034034565215993295,20415365.0,20415365.0,23846276.0,23846276.0,30523554.0,30523554.0,36432250.37000005,0.09564941521498682,57.64699606336416,-0.041881443298969145,-0.17074742268041243,-0.13079896907216493,-0.2603092783505154,0.9841269841269841,0.8095238095238095,0.7698412698412699,0.75,0.9166666666666666,0.8134920634920635,0.8492063492063492,0.7420634920634921
002463.SZ,2021-07-09,15.5,15.84,15.36,15.72,1.2887,367056.66,573447.761,57344.7761,0.012886597938144506,339608.23865,1.3103467091692873,2.1299,3.2036,1.8,20.0844,4.1323,2709077.434,172333.1701,114576.6098,16085.07,15209.17,5353.43,2712.3,4171.42,875.8999999999996,2641.13,3517.0299999999997,0.06133130581706116,0.07274280734352714,11597.16,0.041211257044137986,10906.860000000015,-2460.3199999999733,-0.029693250758867456,-17852.98000000002,-7322.160000000012,-0.03776977203938145,-13374.149999999949,-48026.89,-0.04289390238420079,-83753.93000000001,925099942.0,76653372.0,61845587.0,12080569.0,937180511.0,14807785.0,14807785.0,0.03414815429007778,37853583.0,37853583.0,51539513.0,51539513.0,55073939.0,55073939.0,36799307.030000046,0.11639247170265539,64.36092978262153,-0.15585241730279908,-0.2137404580152672,-0.13994910941475835,-0.2888040712468194,0.9047619047619048,0.873015873015873,0.8690476190476191,0.7658730158730159,0.9444444444444444,0.8174603174603174,0.8928571428571429,0.8690476190476191
002463.SZ,2021-07-12,15.86,15.89,15.39,15.5,-1.3995,317324.29,494073.57,49407.357,-0.013994910941475869,352676.32865000004,1.3334516801243332,1.8413,2.7695,1.28,19.8034,4.0744,2671164.1366,172333.1701,114576.6098,11054.11,14594.95,1266.4,4941.26,-4467.37,-3540.84,-3674.86,-7215.700000000001,-0.1460450515497115,-0.09041912523270572,4173.369999999998,0.009892295469314426,10382.890000000014,-8458.639999999974,-0.04061490530021612,-16938.17000000002,-12986.510000000013,-0.041738824065816256,-14767.17999999995,-54131.75,-0.04427310284620411,-84912.76000000002,943064559.0,66522553.0,48557936.0,12835303.0,955899862.0,17964617.0,17964617.0,0.03530537663628499,38819132.0,38819132.0,73004258.0,73004258.0,61011380.0,61011380.0,36481982.74000005,0.09200515244124938,60.98259808580206,-0.1683870967741935,-0.2303225806451613,-0.12,-0.2774193548387097,0.2222222222222222,0.7976190476190477,0.9007936507936508,0.9365079365079365,0.9484126984126984,0.7579365079365079,0.8333333333333334,0.7976190476190477
002463.SZ,2021-07-13,15.58,15.65,15.43,15.61,0.7097,262280.25,407825.484,40782.5484,0.007096774193548372,358288.93444999994,1.334053891157881,1.5219,2.2891,0.92,19.9439,4.1033,2690120.7853,172333.1701,114576.6098,12053.74,16475.44,4330.2,3939.04,2817.72,-4421.699999999999,391.15999999999985,-4030.539999999999,-0.09883001818493518,0.06909131750089458,-1435.250000000001,-0.020114828575110953,11422.480000000016,-7286.649999999972,-0.035218669957443785,-2634.0000000000205,-13551.950000000012,-0.04081866696533326,-2631.1999999999503,-56624.090000000004,-0.04434319311202956,-77815.57000000002,978305469.0,73160028.0,37919118.0,12434676.0,990740145.0,35240910.0,35240910.0,0.036366600129848825,75133945.0,75133945.0,90466359.0,90466359.0,77166650.0,77166650.0,36744262.99000005,0.1644320779877809,51.945583467634656,-0.1896220371556694,-0.15951313260730304,-0.14029468289557978,-0.2831518257527226,0.3531746031746032,0.8134920634920635,0.9047619047619048,0.996031746031746,0.9484126984126984,0.6309523809523809,0.9444444444444444,0.5992063492063492
002463.SZ,2021-07-14,15.65,15.85,15.19,15.21,-2.5625,336103.25,519823.204,51982.320400000004,-0.025624599615630905,376223.3077,1.3690280281127776,1.9503,2.9334,1.14,19.4329,3.9982,2621187.5172,172333.1701,114576.6098,11112.41,21569.2,2197.02,7874.29,-10405.41,-10456.79,-5677.27,-16134.060000000001,-0.3103759100372903,-0.20017209543420073,-16183.650000000001,-0.07112836361433031,4010.560000000016,-21082.969999999972,-0.057100930882413505,-14956.86000000002,-28911.990000000013,-0.05393569857296945,-12504.26999999995,-71609.04000000001,-0.04819971605481777,-84264.74,970486869.0,57889756.0,65708356.0,13722219.0,984209088.0,-7818600.0,-7818600.0,0.0370247020723146,57697031.0,57697031.0,89320243.0,89320243.0,72559210.0,72559210.0,36408159.74000005,0.10522247131096715,39.09328828258087,-0.16305062458908615,-0.15318869165023008,-0.1282051282051283,-0.27087442472057865,0.007936507936507936,0.6309523809523809,0.9047619047619048,1.0,0.9642857142857143,0.7857142857142857,0.8531746031746031,0.3253968253968254
002463.SZ,2021-07-15,15.08,15.27,14.67,14.87,-2.2354,326482.94,483725.453,48372.5453,-0.02235371466140712,386937.63885000005,1.3803566033204255,1.8945,2.8495,0.99,18.9985,3.9088,2562594.2394,172333.1701,114576.6098,9108.82,18679.21,1492.69,7513.74,-12873.5,-9570.39,-6021.049999999999,-15591.439999999999,-0.32232002478480287,-0.26613236744439,-39454.71000000001,-0.1632479397479357,-20757.139999999985,-33316.239999999976,-0.07602725620897696,-18714.28000000002,-46100.32000000001,-0.0730150625910637,-30328.70999999995,-87369.70000000001,-0.05375565839825001,-96301.74,985244301.0,52064440.0,37307008.0,14126262.0,999370563.0,14757432.0,14757432.0,0.03844714414212852,74952144.0,74952144.0,97331286.0,97331286.0,90527805.0,90527805.0,36081676.80000005,0.051300347556420406,38.98667638181995,-0.1344989912575656,-0.11499663752521849,-0.1109616677874915,-0.27975790181573623,0.007936507936507936,0.3253968253968254,0.9126984126984127,1.0,0.9682539682539683,0.7738095238095238,0.75,0.3253968253968254
002463.SZ,2021-07-16,13.49,13.49,13.23,13.27,-0.5247,241640.27,322135.269,32213.526899999997,-0.10759919300605247,392535.43395,1.396767685046252,1.2747,1.9173,0.75,18.6497,4.05,2515547.2838,189566.4871,126034.2708,5533.75,12537.27,1271.6,4729.87,-4594.28,-7003.52,-3458.27,-10461.79,-0.32476388048028365,-0.1426195900331547,-53433.53,-0.24046697700740466,-29522.839999999982,-41836.36999999997,-0.0996278599816334,-18615.98000000002,-54117.93000000001,-0.08343874676359471,-32211.65999999995,-101183.66,-0.06116882381654243,-103490.95000000001,975138604.0,28271764.0,38377461.0,13615871.0,988754475.0,-10105697.0,-10105697.0,0.03876447126555101,50038662.0,50038662.0,85395408.0,85395408.0,77788401.0,77788401.0,35840036.530000046,0.02086576344307178,32.66585310272957,-0.0685757347400151,-0.0045214770158250595,-0.04822908816880167,-0.20045214770158248,0.007936507936507936,0.16666666666666666,0.9047619047619048,1.0,0.9761904761904762,0.5238095238095238,0.6865079365079365,0.21031746031746032
002463.SZ,2021-07-19,13.16,13.18,12.74,12.89,-2.8636,299239.96,385385.361,38538.5361,-0.028636021100226006,401378.2175,1.4155486958951002,1.5785,2.3743,1.01,18.1156,3.934,2443512.0187,189566.4871,126034.2708,4958.73,9931.3,2859.84,4200.54,-2882.84,-4972.57,-1340.6999999999998,-6313.2699999999995,-0.1638170682876561,-0.07480408681117497,-52531.1,-0.24402138035499354,-27938.309999999983,-48357.729999999974,-0.11706454244283963,-17555.42000000002,-56324.710000000014,-0.08178330442987564,-30775.12999999995,-102622.3,-0.06043143602675649,-98169.55000000002,976943035.0,48044974.0,46240543.0,13546152.0,990489187.0,1804431.0,1804431.0,0.03998110209909073,33878476.0,33878476.0,91804960.0,91804960.0,70226618.0,70226618.0,35540796.570000045,0.013780617786004026,32.37723866547225,-0.07447633824670297,0.06904577191621408,-0.021722265321955092,-0.2063615205585725,0.17063492063492064,0.18253968253968253,0.9166666666666666,1.0,0.9880952380952381,0.6746031746031746,0.6706349206349206,0.19047619047619047
002463.SZ,2021-07-20,12.76,12.85,12.5,12.65,-1.8619,307907.92,388310.44,38831.044,-0.018619084561675714,411066.57204999996,1.4300948990499274,1.6243,2.443,1.05,17.7783,3.8608,2398016.0618,189566.4871,126034.2708,7090.96,10948.18,2120.23,5491.51,-6982.8,-3857.2200000000003,-3371.28,-7228.5,-0.186152605116669,-0.1798251934714915,-55729.060000000005,-0.26148589774134035,-37738.82999999999,-57164.309999999976,-0.1408003631582257,-26316.35000000002,-62860.23000000001,-0.08930989204518172,-37171.16999999995,-107423.03000000001,-0.06092145834887534,-101084.22000000003,955661433.0,31518711.0,52800313.0,14662035.0,970323468.0,-21281602.0,-21281602.0,0.03985216980918222,-22644036.0,-22644036.0,61564794.0,61564794.0,39622437.0,39622437.0,35232888.65000004,0.0014022812566231275,26.81185559632381,0.037154150197628466,0.0687747035573123,-0.030039525691699653,-0.1873517786561265,0.12698412698412698,0.12301587301587301,0.8968253968253969,0.996031746031746,0.996031746031746,0.6865079365079365,0.6428571428571429,0.09126984126984126
